Start(s),0.00079668
Increment(s),5e-08
CH1(V),CH2(V)
1.58,1.58
1.64,1.64
1.58,1.58
1.64,1.64
1.58,1.58
1.62,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.64
1.58,1.58
1.62,1.58
1.58,1.64
1.58,1.58
1.62,1.64
1.58,1.58
1.64,1.64
1.58,1.64
1.62,1.56
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.64
1.58,1.56
1.62,1.58
1.58,1.64
1.62,1.64
1.58,1.56
1.62,1.64
1.58,1.58
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.58,1.64
1.62,1.58
1.62,1.58
1.58,1.64
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.62,1.64
1.58,1.58
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.64,1.58
1.58,1.64
1.64,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.58,1.58
1.62,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.6,1.58
1.62,1.64
1.62,1.58
1.58,1.64
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.58,1.58
1.64,1.64
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.62,1.64
1.58,1.58
1.58,1.58
1.64,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.6,1.64
1.64,1.58
1.64,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.62,1.58
1.58,1.64
1.58,1.64
1.64,1.58
1.58,1.58
1.64,1.64
1.64,1.62
-0.18,-1.8
0.22,-1.76
0.98,-1.96
0.86,-1.8
1.26,-1.94
1.24,-1.88
1.42,-1.94
1.4,-1.94
1.48,-1.88
1.48,-1.94
1.42,-1.88
1.44,-1.92
1.38,-1.88
1.44,-1.92
1.38,-1.88
1.4,-1.92
1.36,-1.88
1.36,-1.92
1.3,-1.88
1.34,-1.86
1.26,-1.92
1.28,-1.9
1.24,-1.86
1.26,-1.9
1.2,-1.86
1.22,-1.84
1.16,-1.9
1.18,-1.84
1.12,-1.9
1.14,-1.84
1.1,-1.9
1.12,-1.84
1.06,-1.88
1.1,-1.88
1.02,-1.84
1.06,-1.88
1,-1.82
1.02,-1.88
0.96,-1.82
0.98,-1.82
0.94,-1.88
0.96,-1.82
0.9,-1.88
0.92,-1.86
0.86,-1.82
0.9,-1.86
0.84,-1.82
0.88,-1.86
0.8,-1.8
0.82,-1.8
0.78,-1.86
0.8,-1.8
0.76,-1.86
0.78,-1.8
0.72,-1.86
0.76,-1.86
0.7,-1.78
0.72,-1.8
0.66,-1.84
0.7,-1.84
0.64,-1.78
0.66,-1.84
0.6,-1.78
0.64,-1.84
0.58,-1.78
0.6,-1.82
0.56,-1.78
0.58,-1.82
0.52,-1.78
0.56,-1.82
0.5,-1.78
0.52,-1.78
0.48,-1.82
0.5,-1.82
0.44,-1.76
0.48,-1.82
0.42,-1.76
0.44,-1.8
0.4,-1.76
0.42,-1.8
0.38,-1.74
0.4,-1.8
0.34,-1.76
0.38,-1.8
0.32,-1.76
0.36,-1.8
0.3,-1.74
0.34,-1.74
0.28,-1.82
0.3,-1.8
0.24,-1.74
0.28,-1.74
0.24,-1.8
0.26,-1.78
0.22,-1.74
0.2,-1.74
0.24,-1.8
0.18,-1.78
0.22,-1.74
0.2,-1.78
0.14,-1.72
0.18,-1.78
0.12,-1.74
0.16,-1.78
0.1,-1.72
